"Dept.Code","Dept.Name","Org.Level.5.Code","Org.Level.5.Name","Prog.Code","Prog.Name","Fund.Code","Fund.Name","Source.Fund.Code","Source.Fund.Name","Account.Code","Account.Name","X2017.18.Proposed"
"94","Transportation","94LVL5","Transportation","9416","Active Transportation","100","General Fund","540","Proposition C Anti-Gridlock Transit Fund (Sch. 27)","001070","Salaries, As-Needed",80000
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","100","General Fund","001010","Salaries General",296356
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","100","General Fund","001070","Salaries, As-Needed",0
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","100","General Fund","002120","Printing and Binding",-8000
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","100","General Fund","003090","Field Equipment Expense",7000
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","100","General Fund","003310","Transportation",26150
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","100","General Fund","004430","Uniforms",10000
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","100","General Fund","006010","Office and Administrative",5000
"94","Transportation","94LVL5","Transportation","9417","Crossing Guard Services","100","General Fund","306","Traffic Safety Fund (Sch. 4)","001070","Salaries, As-Needed",5473805
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","100","General Fund","001010","Salaries General",817842
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","100","General Fund","001090","Overtime General",1000
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","100","General Fund","002120","Printing and Binding",4500
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","100","General Fund","003040","Contractual Services",40677
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","100","General Fund","006010","Office and Administrative",290125
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","363","Special Parking Revenue Fund (Sch. 11)","001090","Overtime General",NA
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","51Q","Measure R Local Return Fund (Sch. 49)","001010","Salaries General",323007
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","528","Mobile Source Air Pollution Reduction Fund (Sch. 10)","001010","Salaries General",189991
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","540","Proposition C Anti-Gridlock Transit Fund (Sch. 27)","001010","Salaries General",665729
"94","Transportation","94LVL5","Transportation","9449","Technology Support","100","General Fund","540","Proposition C Anti-Gridlock Transit Fund (Sch. 27)","001090","Overtime General",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","001010","Salaries General",3500170
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","001070","Salaries, As-Needed",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","001090","Overtime General",2400
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","002120","Printing and Binding",24985
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","002130","Travel",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","003030","Construction Expense",360
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","003040","Contractual Services",101147
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","003090","Field Equipment Expense",725
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","003310","Transportation",12000
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","003360","Signal Supplies and Repairs",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","004430","Uniforms",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","006010","Office and Administrative",90000
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","100","General Fund","007300","Furniture, Office, and Technical Equipment",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","206","Special Gas Tax Improvement Fund (Sch. 5)","001010","Salaries General",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","206","Special Gas Tax Improvement Fund (Sch. 5)","003030","Construction Expense",200
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","385","Proposition A Local Transit Assistance Fund (Sch. 26)","001010","Salaries General",170607
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","49C","Permit Parking Program Revenue Fund (Sch. 29)","001010","Salaries General",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","51Q","Measure R Local Return Fund (Sch. 49)","001010","Salaries General",296871
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","51Q","Measure R Local Return Fund (Sch. 49)","001090","Overtime General",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","528","Mobile Source Air Pollution Reduction Fund (Sch. 10)","001010","Salaries General",119929
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","540","Proposition C Anti-Gridlock Transit Fund (Sch. 27)","001010","Salaries General",1363470
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","540","Proposition C Anti-Gridlock Transit Fund (Sch. 27)","001070","Salaries, As-Needed",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","540","Proposition C Anti-Gridlock Transit Fund (Sch. 27)","001090","Overtime General",NA
"94","Transportation","94LVL5","Transportation","9450","General Administration and Support","100","General Fund","596","Transportation Regulation & Enforcement Fund (Sch. 29)","001010","Salaries General",NA
"94","Transportation","94LVL5","Transportation","9499","Transportation - Default Program","100","General Fund","100","General Fund","003360","Signal Supplies and Repairs",NA
"JOBLVL4","Judgment Obligation Bonds Debt Service Fund","JOB","Judgment Obligation Bonds Debt Service Fund","6220","Judgment Obligation Bonds","100","General Fund","100","General Fund","620B00","Judgment Obligation Bond Debt Service",9028175
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","6203","Attorney Conflicts Panel Fund","100","General Fund","100","General Fund","62046T","Attorney Conflicts Panel Fund",5125974
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","6206","Affordable Housing Trust Fund","100","General Fund","100","General Fund","62044G","Affordable Housing Trust Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","6215","City Ethics Commission","100","General Fund","100","General Fund","620534","City Ethics Commission Fund",3027797
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62AA","Animal Sterilization Trust Fund","100","General Fund","100","General Fund","620842","Animal Sterilization Trust Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62AL","Emergency Operations Fund","100","General Fund","100","General Fund","620392","Emergency Operations Fund",712503
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62B1","Neighborhood Council Fund","100","General Fund","100","General Fund","62059B","Neighborhood Council Fund",4032000
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62B3","Engineering Special Services Fund","100","General Fund","100","General Fund","620682","Engineering Special Services Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62B5","Project Restore Trust Fund","100","General Fund","100","General Fund","620869","Project Restore Trust Fund",0
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BD","Business Improvement District Trust Fund","100","General Fund","100","General Fund","620659","Business Improvement District Trust Fund",1627767
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BE","Stormwater Pollution Abatement Fund","100","General Fund","100","General Fund","620511","Stormwater Pollution Abatement Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BF","Sewer and Construction and Maintenance Fund","100","General Fund","100","General Fund","620760","Sewer and Construction and Maintenance Fund",8575000
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BF","Sewer and Construction and Maintenance Fund","100","General Fund","100","General Fund","620761","Sewer Capital Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BH","Solid Waste Resources Revenue Fund","100","General Fund","100","General Fund","620508","Solid Waste Resources Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BI","Sidewalk Repair Fund","100","General Fund","100","General Fund","62057F","Sidewalk Repair Fund",13749370
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BM","Neighborhood Empowerment","100","General Fund","100","General Fund","62044B","Neighborhood Empowerment Fund",2622452
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62BN","Accessible Housing Fund","100","General Fund","100","General Fund","62010D","Accessible Housing Fund",11052375
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62D1","Recreation and Parks Grant","100","General Fund","100","General Fund","620205","Recreation and Parks Grant Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62DA","Arts and Cultural Opportunities","100","General Fund","100","General Fund","620480","Arts and Cultural Fac. and Services Trust Fund",21700000
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62E1","901 Olympic North Hotel Trust Fund","100","General Fund","100","General Fund","62056N","901 Olympic North Hotel Trust Fund",4456000
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62E2","Village at Westfield Topanga","100","General Fund","100","General Fund","62056R","Village at Westfield Topanga Trust Fund",2180000
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62E3","Metropolis Hotel Project Trust Fund","100","General Fund","100","General Fund","62057J","Metropolis Hotel Project Trust Fund",2236000
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62E4","Title VII Older Americans Act","100","General Fund","100","General Fund","620564","Title VII Older Americans Act",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62E5","Wilshire Grand Hotel Project Trust Fund","100","General Fund","100","General Fund","62059D","Wilshire Grand Hotel Project Trust Fund",9528712
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62EA","Convention Center Revenue Fund","100","General Fund","100","General Fund","620725","Convention Center Revenue Fund",314273
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62EB","EWDD Summer Youth Program","100","General Fund","100","General Fund","62056L","EWDD Summer Youth Program - Other Sources Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62EG","Older Americans Act","100","General Fund","100","General Fund","620395","Older Americans Act",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62FA","Ombudsman Initiative Program Fund","100","General Fund","100","General Fund","62046V","Ombudsman Initiative Program Fund",NA
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62FE","Insurance and Bonds Premium Fund","100","General Fund","100","General Fund","62046S","Insurance and Bonds Premium Fund",4286000
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62FN","Matching Campaign Funds Trust Fund","100","General Fund","100","General Fund","620875","Matching Campaign Funds",3220424
"OTHERSPF","Other Special Purpose Funds","62OTHER","Non-Departmental General","62FP","Innovation Fund","100","General Fund","100","General Fund","620105","Innovation Fund",1e+06
"OTHERSPF","Other Special Purpose Funds","S01","Los Angeles Convention and Visitors Bureau Trust Fund","1061","LA Convention and Visitors Bureau Trust Fund","429","Los Angeles Convention & Visitors Bureau Fund (Sch. 1)","429","Los Angeles Convention & Visitors Bureau Fund (Sch. 1)","10_429","LA Convention and Visitors Bureau",20329068
"OTHERSPF","Other Special Purpose Funds","S01","Los Angeles Convention and Visitors Bureau Trust Fund","1061","LA Convention and Visitors Bureau Trust Fund","429","Los Angeles Convention & Visitors Bureau Fund (Sch. 1)","429","Los Angeles Convention & Visitors Bureau Fund (Sch. 1)","10_504","Unallocated",4451709
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_0DA","Debt Administration",12000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_203","Utilities",1900000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_299","Reimbursement of General Fund Costs",58287163
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_401","Department of Water and Power - Fees",1315200
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_47S","CLARTS Community Amenities",468000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_558","Landfill Maintenance Special Fund (Schedule 38)",0
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_56L","EWDD Summer Youth Program - Other Sources Fund",0
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_820","Arbitrage",40000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_901","Rate Stabilization Reserve",78627625
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_997","Capital Infrastructure",1e+07
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_S59","Liability Claims",0
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U10","Clean Fuel Collection Fleet Replacement",3e+07
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U53","Solid Waste Resources Revenue Bonds 2009-A - Principal",4205000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U54","Solid Waste Resources Revenue Bonds 2009-A - Interest",701250
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U55","Solid Waste Resources Revenue Bonds 2009-B - Principal",4930000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U56","Solid Waste Resources Revenue Bonds 2009-B - Interest",629625
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U57","Solid Waste Resources Revenue Bonds 2013-A - Principal",1e+06
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U58","Solid Waste Resources Revenue Bonds 2013-A - Interest",1755550
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U59","Solid Waste Resources Revenue Bonds 2013-B - Principal",10870000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U60","Solid Waste Resources Revenue Bonds 2013-B - Interest",1222775
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U61","Solid Waste Resources Revenue Bonds 2015-A - Principal",10350000
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_U62","Solid Waste Resources Revenue Bonds 2015-A - Interest",3239825
"OTHERSPF","Other Special Purpose Funds","S02","Solid Waste Resources Revenue Fund","5002","Solid Waste Resources Revenue Fund","508","Solid Waste Resources Revenue Fund (Sch. 2)","508","Solid Waste Resources Revenue Fund (Sch. 2)","50_X82","PW-Sanitation Expense and Equipment",77584116
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","70_402","Supplemental Police Account",1500000
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","70_434","Black and White Vehicles",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","70_436","Motorcycles",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","70_514","Replacement Technology",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","70_515","Technology",1765328
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","70_525","Equipment for New and Replacement Facilities",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","44D","US Department of Justice Asset Forfeiture Fund (Sch. 3)","70_538","Tasers",573601
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","70_404","One-Time Expenses to Support Police Operations",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","70_434","Black and White Vehicles",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","70_514","Replacement Technology",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","44E","US Treasury Asset Forfeiture Fund (Sch. 3)","70_515","Technology",409252
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44F","California State Asset Forfeiture Fund (Sch. 3)","44F","California State Asset Forfeiture Fund (Sch. 3)","70_402","Supplemental Police Account",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44F","California State Asset Forfeiture Fund (Sch. 3)","44F","California State Asset Forfeiture Fund (Sch. 3)","70_404","One-Time Expenses to Support Police Operations",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44F","California State Asset Forfeiture Fund (Sch. 3)","44F","California State Asset Forfeiture Fund (Sch. 3)","70_434","Black and White Vehicles",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44F","California State Asset Forfeiture Fund (Sch. 3)","44F","California State Asset Forfeiture Fund (Sch. 3)","70_514","Replacement Technology",0
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44F","California State Asset Forfeiture Fund (Sch. 3)","44F","California State Asset Forfeiture Fund (Sch. 3)","70_515","Technology",853252
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44F","California State Asset Forfeiture Fund (Sch. 3)","44F","California State Asset Forfeiture Fund (Sch. 3)","70_517","Gang Intervention Program - State Set Aside",56735
"OTHERSPF","Other Special Purpose Funds","S03","Forfeited Assets Trust Fund of the Police Department","7060","Forfeited Assets Trust Fund of the Police Department","44F","California State Asset Forfeiture Fund (Sch. 3)","44F","California State Asset Forfeiture Fund (Sch. 3)","70_534","Computer-Aided Dispatch System",0
"OTHERSPF","Other Special Purpose Funds","S04","Traffic Safety Fund","6266","Traffic Safety Fund","306","Traffic Safety Fund (Sch. 4)","306","Traffic Safety Fund (Sch. 4)","50_KDH","Traffic Signal Supplies",524433
"OTHERSPF","Other Special Purpose Funds","S05","Special Gas Tax Improvement Fund","5005","Special Gas Tax Street Improvements","206","Special Gas Tax Improvement Fund (Sch. 5)","206","Special Gas Tax Improvement Fund (Sch. 5)","50_299","Reimbursement of General Fund Costs",0
"OTHERSPF","Other Special Purpose Funds","S05","Special Gas Tax Improvement Fund","5005","Special Gas Tax Street Improvements","206","Special Gas Tax Improvement Fund (Sch. 5)","206","Special Gas Tax Improvement Fund (Sch. 5)","50_C02","Concrete Streets",2428000
"OTHERSPF","Other Special Purpose Funds","S05","Special Gas Tax Improvement Fund","5005","Special Gas Tax Street Improvements","206","Special Gas Tax Improvement Fund (Sch. 5)","206","Special Gas Tax Improvement Fund (Sch. 5)","50_G01","Street Reconstruction / Vision Zero",1.5e+07
"OTHERSPF","Other Special Purpose Funds","S05","Special Gas Tax Improvement Fund","5005","Special Gas Tax Street Improvements","206","Special Gas Tax Improvement Fund (Sch. 5)","206","Special Gas Tax Improvement Fund (Sch. 5)","50_KDG","Paint and Sign Maintenance",0
"OTHERSPF","Other Special Purpose Funds","S05","Special Gas Tax Improvement Fund","5005","Special Gas Tax Street Improvements","206","Special Gas Tax Improvement Fund (Sch. 5)","206","Special Gas Tax Improvement Fund (Sch. 5)","50_KDH","Traffic Signal Supplies",0
"OTHERSPF","Other Special Purpose Funds","S05","Special Gas Tax Improvement Fund","5005","Special Gas Tax Street Improvements","206","Special Gas Tax Improvement Fund (Sch. 5)","206","Special Gas Tax Improvement Fund (Sch. 5)","50_KTS","Vision Zero Traffic Signal Installation",6e+06
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_213","Bond Housing Development",0
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_214","CRA Tax Increment",0
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_217","LAHSA Downtown Drop-In Center",0
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_223","Home Ownership Assistance",0
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_236","Homeless Services for Veterans - GCP",0
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_238","Operation Healthy Streets",0
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_242","Homeless Shelter Program",0
"OTHERSPF","Other Special Purpose Funds","S06","Housing Department Affordable Housing Trust Fund","4360","Housing Department Affordable Housing Trust Fund","44G","Affordable Housing Trust Fund (Sch. 6)","44G","Affordable Housing Trust Fund (Sch. 6)","43_299","Reimbursement of General Fund Costs",293742
