Dept_Code,Department_Name,SubDept_Code,SubDepartment_Name,Prog_Code,Program_Name,Program_Priority,Source_Fund_Code,Source_Fund_Name,Account_Code,Account_Name,Appropriation,Fiscal_Year,Expense_Type
17,Ethics Commission,17LVL5,City Ethics Commission,1701,Governmental Ethics,A Well Run City,534,City Ethics Commission Fund (Sch. 30),6010,Office and Administrative,39806,2018,
OTHERSPF,Other Special Purpose Funds,62OTHER,Non-Departmental General,62FP,Innovation Fund,A Well Run City,100,General Fund,620105,Innovation Fund,1.00E+06,2018,
OTHERSPF,Other Special Purpose Funds,62OTHER,Non-Departmental General,62FE,Insurance and Bonds Premium Fund,A Well Run City,100,General Fund,62046S,Insurance and Bonds Premium Fund,4286000,2018,
39,Finance,39LVL5,Finance,3908,Investment,A Well Run City,100,General Fund,1010,Salaries General,675674,2018,
39,Finance,39LVL5,Finance,3908,Investment,A Well Run City,100,General Fund,3040,Contractual Services,502008,2018,
39,Finance,39LVL5,Finance,3908,Investment,A Well Run City,100,General Fund,6010,Office and Administrative,5116,2018,
39,Finance,39LVL5,Finance,3908,Investment,A Well Run City,761,Sewer Capital Fund (Sch. 14),1010,Salaries General,123920,2018,
39,Finance,39LVL5,Finance,3908,Investment,A Well Run City,761,Sewer Capital Fund (Sch. 14),3040,Contractual Services,84904,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,100,General Fund,1010,Salaries General,3214839,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,100,General Fund,1070,"Salaries, As-Needed",235628,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,100,General Fund,1090,Overtime General,22907,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,100,General Fund,2130,Travel,2000,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,100,General Fund,3040,Contractual Services,799200,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,100,General Fund,3310,Transportation,5339,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,100,General Fund,6010,Office and Administrative,157306,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,761,Sewer Capital Fund (Sch. 14),1010,Salaries General,15025,2018,
39,Finance,39LVL5,Finance,3905,LATAX System Support,A Well Run City,761,Sewer Capital Fund (Sch. 14),3310,Transportation,300,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,1010,Salaries General,18297159,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,1070,"Salaries, As-Needed",7990536,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,1090,Overtime General,866,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,2120,Printing and Binding,123068,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,2130,Travel,24845,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,3040,Contractual Services,297223,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,3310,Transportation,9743,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,4140,Legislative  Economic or Govt. Purposes,24186,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,4620,Contingent Expense,62503,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,100,General Fund,6010,Office and Administrative,366651,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,385,Proposition A Local Transit Assistance Fund (Sch. 26),1010,Salaries General,89000,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,434,Venice Area Surplus Real Property Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,43D,Street Furniture Revenue Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,43U,Street Banners Revenue Trust Fund (Sch. 29),2120,Printing and Binding,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,43U,Street Banners Revenue Trust Fund (Sch. 29),4620,Contingent Expense,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,447,Coastal Transportation Corridor Trust Fund (Sch. 29),1010,Salaries General,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,47H,Neighborhood Traffic Management Fund (Sch. 29),2120,Printing and Binding,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,47S,CLARTS Community Amenities Fund (Sch. 29),3040,Contractual Services,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,47S,CLARTS Community Amenities Fund (Sch. 29),6010,Office and Administrative,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,480,Arts and Cultural Facilities & Services Fund (Sch. 24),2120,Printing and Binding,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,53P,State AB1290 City Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,683,Council District 1 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,684,Council District 2 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,684,Council District 2 Real Property Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,685,Council District 3 Real Property Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,687,Council District 5 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,688,Council District 6 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,689,Council District 7 Real Property Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,690,Council District 8 Real Property Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,691,Council District 9 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,692,Council District 10 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,693,Council District 11 Real Property Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,694,Council District 12 Real Property Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,695,Council District 13 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,696,Council District 14 Real Property Trust Fund (Sch. 29),1070,"Salaries, As-Needed",NA,2018,
28,Council,28LVL5,Council,2801,Legislation and Policy Determination,A Well Run City,696,Council District 14 Real Property Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,100,General Fund,1010,Salaries General,6257958,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,100,General Fund,2120,Printing and Binding,1795,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,100,General Fund,3040,Contractual Services,267400,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,100,General Fund,6010,Office and Administrative,11406,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,105,Innovation Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,347,Street Lighting Maintenance Assessment Fund (Sch. 19),1010,Salaries General,122947,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),1010,Salaries General,311968,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,424,Community Development Trust Fund (Sch. 8),1010,Salaries General,0,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,440,Rent Stabilization Trust Fund (Sch. 23),1010,Salaries General,141072,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,44A,Workforce Investment Act Fund (Sch. 29),1010,Salaries General,0,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,45D,High Risk/High Need Services Program Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,48R,Building and Safety Building Permit Fund (Sch. 40),1010,Salaries General,1051364,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,508,Solid Waste Resources Revenue Fund (Sch. 2),1010,Salaries General,568311,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,508,Solid Waste Resources Revenue Fund (Sch. 2),2120,Printing and Binding,0,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,508,Solid Waste Resources Revenue Fund (Sch. 2),6010,Office and Administrative,0,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,511,Stormwater Pollution Abatement Fund (Sch. 7),1010,Salaries General,33823,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,511,Stormwater Pollution Abatement Fund (Sch. 7),2120,Printing and Binding,0,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,511,Stormwater Pollution Abatement Fund (Sch. 7),6010,Office and Administrative,0,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,54N,California Disability Employment Project Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,54R,Workforce Innovation Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,551,General Fund- Various Programs Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,55M,WIA Dislocated Worker Assistance Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,561,HOME Investment Partnership Program Fund (Sch. 9),1010,Salaries General,43945,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,56E,Temporary Assistance for Needy Families Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,56L,SYEP - Various Sources Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,56T,DOJ Second Chance Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,57A,WIA 25% New Direction for the Workforce Fund (Sch. 29),1010,Salaries General,NA,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),1010,Salaries General,386277,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,760,Sewer Operations & Maintenance Fund (Sch. 14),1010,Salaries General,1253610,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,760,Sewer Operations & Maintenance Fund (Sch. 14),2120,Printing and Binding,0,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,760,Sewer Operations & Maintenance Fund (Sch. 14),6010,Office and Administrative,6000,2018,
66,Personnel,66LVL5,Personnel,6609,Liaison Services,A Well Run City,761,Sewer Capital Fund (Sch. 14),1010,Salaries General,464856,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,100,General Fund,1010,Salaries General,990150,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,100,General Fund,1090,Overtime General,19731,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,100,General Fund,4430,Uniforms,9233,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,100,General Fund,6010,Office and Administrative,1000,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,100,General Fund,6020,Operating Supplies,4672,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,100,General Fund,9130,Mail Services,3486215,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,760,Sewer Operations & Maintenance Fund (Sch. 14),1010,Salaries General,113377,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,760,Sewer Operations & Maintenance Fund (Sch. 14),1090,Overtime General,5865,2018,
40,General Services,40LVL5,General Services,4012,Mail Services,A Well Run City,760,Sewer Operations & Maintenance Fund (Sch. 14),9130,Mail Services,8599,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,100,General Fund,1010,Salaries General,1481668,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,100,General Fund,1070,"Salaries, As-Needed",NA,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,100,General Fund,1090,Overtime General,NA,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,100,General Fund,2120,Printing and Binding,NA,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,100,General Fund,2130,Travel,NA,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,100,General Fund,3040,Contractual Services,128761,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,100,General Fund,6010,Office and Administrative,28514,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,105,Innovation Fund (Sch. 29),1010,Salaries General,75507,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),1010,Salaries General,12026,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,438,Construction Services Trust Fund (Sch. 29),3040,Contractual Services,NA,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,440,Rent Stabilization Trust Fund (Sch. 23),1010,Salaries General,4320,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,48R,Building and Safety Building Permit Fund (Sch. 40),1010,Salaries General,112778,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,51Q,Measure R Local Return Fund (Sch. 49),3040,Contractual Services,NA,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,52D,Planning Case Processing Fund (Sch. 35),1010,Salaries General,32772,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,561,HOME Investment Partnership Program Fund (Sch. 9),1010,Salaries General,1968,2018,
10,City Administrative Officer,10LVL5,City Administrative Officer,1002,Management Services,A Well Run City,872,Disaster Assistance Trust Fund (Sch. 37),1010,Salaries General,406046,2018,
OTHERSPF,Other Special Purpose Funds,62OTHER,Non-Departmental General,62FN,Matching Campaign Funds Trust Fund,A Well Run City,100,General Fund,620875,Matching Campaign Funds,3220424,2018,
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,A Well Run City,100,General Fund,1010,Salaries General,2080516,2018,
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,A Well Run City,100,General Fund,1070,"Salaries, As-Needed",50000,2018,
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,A Well Run City,100,General Fund,1090,Overtime General,2310,2018,
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,A Well Run City,100,General Fund,2120,Printing and Binding,1650,2018,
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,A Well Run City,100,General Fund,3040,Contractual Services,3113,2018,
14,City Clerk,14LVL5,City Clerk,1407,Mayor and City Council Administrative Support,A Well Run City,100,General Fund,6010,Office and Administrative,5500,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,1010,Salaries General,25949548,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,1080,Salaries Proprietary,NA,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,1090,Overtime General,326,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,2060,Bar Dues,60089,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,2120,Printing and Binding,38289,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,2130,Travel,NA,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,3040,Contractual Services,99744,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,3310,Transportation,4847,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,4200,Litigation,638105,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,6010,Office and Administrative,53836,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,6020,Operating Supplies,157,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,100,General Fund,9301,City Attorney Outside Counsel,NA,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,10D,Accessible Housing Fund (Sch. 29),1010,Salaries General,133259,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,342,Telecommunications Development Account (Sch. 20),1010,Salaries General,144985,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,41M,Systematic Code Enforcement Fee Fund (Sch. 42),1010,Salaries General,267865,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,424,Community Development Trust Fund (Sch. 8),1010,Salaries General,118347,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,43F,CDD Section 108 Loan Guarantee Fund (Sch. 29),1010,Salaries General,NA,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,440,Rent Stabilization Trust Fund (Sch. 23),1010,Salaries General,267865,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,48R,Building and Safety Building Permit Fund (Sch. 40),1010,Salaries General,332007,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,508,Solid Waste Resources Revenue Fund (Sch. 2),1010,Salaries General,215950,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,50T,Neighborhood Stabilization Program Fund (Sch. 29),1010,Salaries General,88873,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,511,Stormwater Pollution Abatement Fund (Sch. 7),1010,Salaries General,2771,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,52D,Planning Case Processing Fund (Sch. 35),1010,Salaries General,686688,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,52F,Planning Long-Range Planning Fund (Sch. 29),1010,Salaries General,357163,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,540,Proposition C Anti-Gridlock Transit Fund (Sch. 27),1010,Salaries General,178811,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,55J,Low and Moderate Income Housing Fund (Sch. 29),1010,Salaries General,NA,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,561,HOME Investment Partnership Program Fund (Sch. 9),1010,Salaries General,177748,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,56V,Foreclosure Registry Program Fund (Sch. 29),1010,Salaries General,239500,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,57F,Sidewalk Repair Fund (Sch. 51),1010,Salaries General,74999,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,57W,Workforce Innovation Opportunity Act Fund (Sch. 22),1010,Salaries General,223052,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,760,Sewer Operations & Maintenance Fund (Sch. 14),1010,Salaries General,203730,2018,
12,City Attorney,12LVL5,City Attorney,1203,Municipal Law,A Well Run City,761,Sewer Capital Fund (Sch. 14),1010,Salaries General,177685,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4704,Neighborhood Council Administrative Support,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),1010,Salaries General,450097,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4704,Neighborhood Council Administrative Support,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),1070,"Salaries, As-Needed",70000,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4704,Neighborhood Council Administrative Support,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),2120,Printing and Binding,10000,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4704,Neighborhood Council Administrative Support,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),3040,Contractual Services,12000,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4704,Neighborhood Council Administrative Support,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),3310,Transportation,4200,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4704,Neighborhood Council Administrative Support,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),6010,Office and Administrative,50000,2018,
OTHERSPF,Other Special Purpose Funds,62OTHER,Non-Departmental General,62B1,Neighborhood Council Fund,A Well Run City,100,General Fund,62059B,Neighborhood Council Fund,4032000,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),1010,Salaries General,483958,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),1070,"Salaries, As-Needed",0,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),1090,Overtime General,NA,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),2120,Printing and Binding,15000,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),3040,Contractual Services,39511,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),3310,Transportation,22000,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),6010,Office and Administrative,50000,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),6020,Operating Supplies,4400,2018,
47,Neighborhood Empowerment,47LVL5,Neighborhood Empowerment,4701,Neighborhood Council System Development,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),9350,Communication Services,6000,2018,
OTHERSPF,Other Special Purpose Funds,62OTHER,Non-Departmental General,62BM,Neighborhood Empowerment,A Well Run City,100,General Fund,62044B,Neighborhood Empowerment Fund,2622452,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_201,Neighborhood Empowerment - Future Year,174453,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_218,Neighborhood Council Funding Program,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_220,Congress/Budget Advocacy Account,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_224,CD 5 Palms NC Funding,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_230,CD 2 NC Grant Program,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_231,Empowerment Congress West,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_232,Empowerment Congress Central,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_233,Empowerment Congress Southwest,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_234,Empowerment Congress Southeast,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_235,Park Mesa Heights Community Council,0,2018,
OTHERSPF,Other Special Purpose Funds,S18,Neighborhood Empowerment Fund,4718,Neighborhood Empowerment,A Well Run City,44B,Department of Neighborhood Empowerment Fund (Sch. 18),47_236,Empowerment Congress North,0,2018,
32,Information Technology Agency,32LVL5,Information Technology Agency,3209,Network Engineering and Operations,A Well Run City,100,General Fund,1010,Salaries General,1043732,2018,
32,Information Technology Agency,32LVL5,Information Technology Agency,3209,Network Engineering and Operations,A Well Run City,100,General Fund,1090,Overtime General,275487,2018,
32,Information Technology Agency,32LVL5,Information Technology Agency,3209,Network Engineering and Operations,A Well Run City,100,General Fund,1100,Hiring Hall Salaries,NA,2018,
