"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","budget_year","revenue_amount"
"28","Council","2801","Legislation and Policy Determination","100","General Fund","5188","Miscellaneous Revenue-Others","2828011005188","2017_18_proposed",1e+05
"28","Council","2801","Legislation and Policy Determination","100","General Fund","5319","Reimb Prop F Animal Bond Fund","2828011005319","2017_18_proposed",NA
"28","Council","2801","Legislation and Policy Determination","100","General Fund","5320","Reimb Prop F Fire Bond Fund","2828011005320","2017_18_proposed",NA
"28","Council","2801","Legislation and Policy Determination","100","General Fund","5321","Reimb Prop Q Police/Fire Fund","2828011005321","2017_18_proposed",NA
"28","Council","2801","Legislation and Policy Determination","100","General Fund","5322","Proposition K Funds","2828011005322","2017_18_proposed",33000
"28","Council","2801","Legislation and Policy Determination","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","2828011005331","2017_18_proposed",NA
"28","Council","2801","Legislation and Policy Determination","100","General Fund","5361","Related Cost Reimb-Others","2828011005361","2017_18_proposed",10000
"28","Council","2899","Council - Default Program","100","General Fund","5102","Donations & Contributions","2828991005102","2017_18_proposed",0
"30","Cultural Affairs","3001","Community Arts","100","General Fund","4473","Admission Fees","3030011004473","2017_18_proposed",NA
"30","Cultural Affairs","3001","Community Arts","100","General Fund","4474","Miscellaneous-Cultural Affairs","3030011004474","2017_18_proposed",4000
"30","Cultural Affairs","3001","Community Arts","100","General Fund","4475","Instruction Fees","3030011004475","2017_18_proposed",140000
"30","Cultural Affairs","3001","Community Arts","100","General Fund","5332","Arts & Cultural Fac Rel Cost","3030011005332","2017_18_proposed",1454023
"30","Cultural Affairs","3002","Marketing and Development","100","General Fund","5332","Arts & Cultural Fac Rel Cost","3030021005332","2017_18_proposed",672246
"30","Cultural Affairs","3003","Public Art","100","General Fund","4471","Approval For Applicatn Design","3030031004471","2017_18_proposed",20000
"30","Cultural Affairs","3003","Public Art","100","General Fund","4474","Miscellaneous-Cultural Affairs","3030031004474","2017_18_proposed",NA
"30","Cultural Affairs","3003","Public Art","100","General Fund","4475","Instruction Fees","3030031004475","2017_18_proposed",NA
"30","Cultural Affairs","3003","Public Art","100","General Fund","5332","Arts & Cultural Fac Rel Cost","3030031005332","2017_18_proposed",956328
"30","Cultural Affairs","3004","Grants Program","100","General Fund","5332","Arts & Cultural Fac Rel Cost","3030041005332","2017_18_proposed",7313513
"30","Cultural Affairs","3050","General Administration and Support","100","General Fund","4658","Special Events","3030501004658","2017_18_proposed",3e+05
"30","Cultural Affairs","3050","General Administration and Support","100","General Fund","5332","Arts & Cultural Fac Rel Cost","3030501005332","2017_18_proposed",0
"32","Information Technology Agency","3202","Public Safety Communications","100","General Fund","4596","Service To Water & Power","3232021004596","2017_18_proposed",NA
"32","Information Technology Agency","3202","Public Safety Communications","100","General Fund","5161","Reimbursement Of Expenditures","3232021005161","2017_18_proposed",NA
"32","Information Technology Agency","3202","Public Safety Communications","100","General Fund","5301","Reimb From Other Funds","3232021005301","2017_18_proposed",NA
"32","Information Technology Agency","3202","Public Safety Communications","100","General Fund","5320","Reimb Prop F Fire Bond Fund","3232021005320","2017_18_proposed",NA
"32","Information Technology Agency","3202","Public Safety Communications","100","General Fund","5321","Reimb Prop Q Police/Fire Fund","3232021005321","2017_18_proposed",NA
"32","Information Technology Agency","3202","Public Safety Communications","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","3232021005331","2017_18_proposed",NA
"32","Information Technology Agency","3202","Public Safety Communications","100","General Fund","5346","Related Cost Reimb Fr Grants","3232021005346","2017_18_proposed",0
"32","Information Technology Agency","3203","3-1-1 Operations","100","General Fund","5328","Sewer Cons & Main Related Cost","3232031005328","2017_18_proposed",29582
"32","Information Technology Agency","3203","3-1-1 Operations","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","3232031005331","2017_18_proposed",0
"32","Information Technology Agency","3203","Customer Engagement","100","General Fund","5339","Telecom Liq Damages Rel Cost","3232031005339","2017_18_proposed",2015630
"32","Information Technology Agency","3203","3-1-1 Operations","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","3232031005345","2017_18_proposed",532457
"32","Information Technology Agency","3203","3-1-1 Operations","100","General Fund","5346","Related Cost Reimb Fr Grants","3232031005346","2017_18_proposed",NA
"32","Information Technology Agency","3203","3-1-1 Operations","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","3232031005359","2017_18_proposed",1064921
"32","Information Technology Agency","3203","Customer Engagement","100","General Fund","5361","Related Cost Reimb-Others","3232031005361","2017_18_proposed",0
"32","Information Technology Agency","3204","Cable Television","100","General Fund","5339","Telecom Liq Damages Rel Cost","3232041005339","2017_18_proposed",0
"32","Information Technology Agency","3206","Office Systems Support","100","General Fund","4595","Service To Airports","3232061004595","2017_18_proposed",NA
"32","Information Technology Agency","3206","Office Systems Support","100","General Fund","5161","Reimbursement Of Expenditures","3232061005161","2017_18_proposed",0
"32","Information Technology Agency","3206","Office Systems Support","100","General Fund","5301","Reimb From Other Funds","3232061005301","2017_18_proposed",NA
"32","Information Technology Agency","3206","Office Systems Support","100","General Fund","5339","Telecom Liq Damages Rel Cost","3232061005339","2017_18_proposed",NA
"32","Information Technology Agency","3206","Office Systems Support","100","General Fund","5342","St Lighting Assess Rel Cost","3232061005342","2017_18_proposed",NA
"32","Information Technology Agency","3206","Office Systems Support","100","General Fund","5370","Cost Reimbursement From Library","3232061005370","2017_18_proposed",NA
"32","Information Technology Agency","3207","Systems Development and Support","100","General Fund","5342","St Lighting Assess Rel Cost","3232071005342","2017_18_proposed",29276
"32","Information Technology Agency","3207","Systems Development and Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","3232071005359","2017_18_proposed",NA
"32","Information Technology Agency","3208","Enterprise and Distributed Systems and Operation","100","General Fund","5301","Reimb From Other Funds","3232081005301","2017_18_proposed",NA
"32","Information Technology Agency","3209","Network Engineering and Operations","100","General Fund","4600","Service To Lacers","3232091004600","2017_18_proposed",20000
"32","Information Technology Agency","3209","Network Engineering and Operations","100","General Fund","5126","Fire Insurance Proceeds","3232091005126","2017_18_proposed",NA
"32","Information Technology Agency","3209","Network Engineering and Operations","100","General Fund","5301","Reimb From Other Funds","3232091005301","2017_18_proposed",NA
"32","Information Technology Agency","3209","Network Engineering and Operations","100","General Fund","5339","Telecom Liq Damages Rel Cost","3232091005339","2017_18_proposed",1018321
"32","Information Technology Agency","3209","Network Engineering and Operations","100","General Fund","5369","Charge-Back - El Pueblo","3232091005369","2017_18_proposed",15893
"32","Information Technology Agency","3209","Network Engineering and Operations","100","General Fund","5370","Cost Reimbursement From Library","3232091005370","2017_18_proposed",730260
"32","Information Technology Agency","3210","Data Engineering and Operations","100","General Fund","4600","Service To Lacers","3232101004600","2017_18_proposed",NA
"32","Information Technology Agency","3211","Business Applications and Web Services","100","General Fund","4595","Service To Airports","3232111004595","2017_18_proposed",0
"32","Information Technology Agency","3211","Business Applications and Web Services","100","General Fund","4596","Service To Water & Power","3232111004596","2017_18_proposed",0
"32","Information Technology Agency","3211","Business Applications and Web Services","100","General Fund","4597","Service To Harbor","3232111004597","2017_18_proposed",25000
"32","Information Technology Agency","3211","Business Applications and Web Services","100","General Fund","5161","Reimbursement Of Expenditures","3232111005161","2017_18_proposed",NA
"32","Information Technology Agency","3211","Business Applications and Web Services","100","General Fund","5339","Telecom Liq Damages Rel Cost","3232111005339","2017_18_proposed",592607
"32","Information Technology Agency","3211","Business Applications and Web Services","100","General Fund","5342","St Lighting Assess Rel Cost","3232111005342","2017_18_proposed",0
"32","Information Technology Agency","3250","General Administration and Support","100","General Fund","3811","Reimb From Other Agencies","3232501003811","2017_18_proposed",500
"32","Information Technology Agency","3250","General Administration and Support","100","General Fund","5168","Reimb Of Prior Year Salary","3232501005168","2017_18_proposed",0
"32","Information Technology Agency","3250","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","3232501005188","2017_18_proposed",0
"32","Information Technology Agency","3250","General Administration and Support","100","General Fund","5339","Telecom Liq Damages Rel Cost","3232501005339","2017_18_proposed",NA
"32","Information Technology Agency","3299","Information Technology - Default Program","100","General Fund","5301","Reimb From Other Funds","3232991005301","2017_18_proposed",0
"33","El Pueblo de Los Angeles","3350","General Administration and Support","100","General Fund","5301","Reimb From Other Funds","3333501005301","2017_18_proposed",NA
"35","Emergency Management","3501","Emergency Management","100","General Fund","3513","County Grants - Others","3535011003513","2017_18_proposed",132000
"35","Emergency Management","3501","Emergency Management","100","General Fund","3685","Emergency Management Assistnce","3535011003685","2017_18_proposed",644976
"35","Emergency Management","3501","Emergency Management","100","General Fund","5188","Miscellaneous Revenue-Others","3535011005188","2017_18_proposed",300
"35","Emergency Management","3501","Emergency Management","100","General Fund","5301","Reimb From Other Funds","3535011005301","2017_18_proposed",10000
"35","Emergency Management","3501","Emergency Management","100","General Fund","5328","Sewer Cons & Main Related Cost","3535011005328","2017_18_proposed",106625
"35","Emergency Management","3501","Emergency Management","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","3535011005331","2017_18_proposed",NA
"35","Emergency Management","3501","Emergency Management","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","3535011005338","2017_18_proposed",NA
"35","Emergency Management","3501","Emergency Management","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","3535011005345","2017_18_proposed",106625
"38","Fire","3803","Fire Suppression","100","General Fund","3811","Reimb From Other Agencies","3838031003811","2017_18_proposed",2e+06
"38","Fire","3803","Fire Suppression","100","General Fund","4114","Fire Services For San Fernando","3838031004114","2017_18_proposed",2800000
"38","Fire","3803","Fire Suppression","100","General Fund","4115","Fire Services Restitution","3838031004115","2017_18_proposed",55000
"38","Fire","3803","Fire Suppression","100","General Fund","4117","Miscellaneous-Fire Service","3838031004117","2017_18_proposed",NA
"38","Fire","3803","Fire Suppression","100","General Fund","4595","Service To Airports","3838031004595","2017_18_proposed",29070343
"38","Fire","3803","Fire Suppression","100","General Fund","4596","Service To Water & Power","3838031004596","2017_18_proposed",1977650
"38","Fire","3803","Fire Suppression","100","General Fund","4597","Service To Harbor","3838031004597","2017_18_proposed",29392068
"38","Fire","3805","Hazardous Materials Enforcement","100","General Fund","4120","Unified Program-Annual Fees","3838051004120","2017_18_proposed",5500000
"38","Fire","3805","Hazardous Materials Enforcement","100","General Fund","4157","Underground Storage Tk-Plan Ck","3838051004157","2017_18_proposed",525000
"38","Fire","3806","Fire Prevention","100","General Fund","3177","Brush Removals","3838061003177","2017_18_proposed",1100000
"38","Fire","3806","Fire Prevention","100","General Fund","3282","Filming Permits","3838061003282","2017_18_proposed",2100000
"38","Fire","3806","Fire Prevention","100","General Fund","4111","Continuing Permits Section5704","3838061004111","2017_18_proposed",3800000
"38","Fire","3806","Fire Prevention","100","General Fund","4112","Non-Continuing Permits","3838061004112","2017_18_proposed",2300000
"38","Fire","3806","Fire Prevention","100","General Fund","4113","Fire Safety Off Cost Recovery","3838061004113","2017_18_proposed",1500000
"38","Fire","3806","Fire Prevention","100","General Fund","4116","Inspection Restitution","3838061004116","2017_18_proposed",1880000
"38","Fire","3806","Fire Prevention","100","General Fund","4117","Miscellaneous-Fire Service","3838061004117","2017_18_proposed",630000
"38","Fire","3806","Fire Prevention","100","General Fund","4118","Fire Hydrant Instltn/Replcmnt","3838061004118","2017_18_proposed",650000
"38","Fire","3806","Fire Prevention","100","General Fund","4119","Non-Compliance Inspection Fees","3838061004119","2017_18_proposed",45000
"38","Fire","3806","Fire Prevention","100","General Fund","4120","Unified Program-Annual Fees","3838061004120","2017_18_proposed",NA
"38","Fire","3806","Fire Prevention","100","General Fund","4121","High-Rise Inspection Fee","3838061004121","2017_18_proposed",4e+06
"38","Fire","3806","Fire Prevention","100","General Fund","4122","Fire Sfty Clear Insp-Care Facil","3838061004122","2017_18_proposed",45000
"38","Fire","3806","Fire Prevention","100","General Fund","4123","Brush Clearance Restitution","3838061004123","2017_18_proposed",1300000
"38","Fire","3806","Fire Prevention","100","General Fund","4124","Brush Non-Compliance Fee","3838061004124","2017_18_proposed",130000
"38","Fire","3806","Fire Prevention","100","General Fund","4152","Cons Plan Checking","3838061004152","2017_18_proposed",7750000
"38","Fire","3806","Fire Prevention","100","General Fund","4157","Underground Storage Tk-Plan Ck","3838061004157","2017_18_proposed",NA
"38","Fire","3806","Fire Prevention","100","General Fund","4243","Spot Check Prog Cost Recovery","3838061004243","2017_18_proposed",690000
"38","Fire","3806","Fire Prevention","100","General Fund","5301","Reimb From Other Funds","3838061005301","2017_18_proposed",375000
"38","Fire","3806","Fire Prevention","100","General Fund","5311","Reimb-Metro Rail Project","3838061005311","2017_18_proposed",250000
"38","Fire","3808","Emergency Medical Service","100","General Fund","3811","Reimb From Other Agencies","3838081003811","2017_18_proposed",NA
"38","Fire","3808","Emergency Medical Service","100","General Fund","4451","Emergency Ambulance Services","3838081004451","2017_18_proposed",7.6e+07
"38","Fire","3808","Emergency Medical Service","100","General Fund","4453","Ground Emergency Medical Transport","3838081004453","2017_18_proposed",9400000
"38","Fire","3808","Emergency Medical Service","100","General Fund","4595","Service To Airports","3838081004595","2017_18_proposed",3230038
"38","Fire","3808","Emergency Medical Service","100","General Fund","4597","Service To Harbor","3838081004597","2017_18_proposed",830652
"38","Fire","3808","Emergency Medical Service","100","General Fund","5301","Reimb From Other Funds","3838081005301","2017_18_proposed",NA
"38","Fire","3847","Training","100","General Fund","5301","Reimb From Other Funds","3838471005301","2017_18_proposed",NA
"38","Fire","3850","General Administration and Support","100","General Fund","4332","Bad Check Collection Fees","3838501004332","2017_18_proposed",0
"38","Fire","3850","General Administration and Support","100","General Fund","4903","Interest Income-Other","3838501004903","2017_18_proposed",NA
"38","Fire","3850","General Administration and Support","100","General Fund","5121","Damage Claims & Settlements","3838501005121","2017_18_proposed",0
"38","Fire","3850","General Administration and Support","100","General Fund","5161","Reimbursement Of Expenditures","3838501005161","2017_18_proposed",0
"38","Fire","3850","General Administration and Support","100","General Fund","5163","Reimb Empl Rel - Uflac","3838501005163","2017_18_proposed",2e+05
"38","Fire","3850","General Administration and Support","100","General Fund","5169","Jury Duty Reimbursement","3838501005169","2017_18_proposed",0
"38","Fire","3850","General Administration and Support","100","General Fund","5175","Collection Fee","3838501005175","2017_18_proposed",15000
"38","Fire","3850","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","3838501005188","2017_18_proposed",2e+05
"38","Fire","3850","General Administration and Support","100","General Fund","5301","Reimb From Other Funds","3838501005301","2017_18_proposed",0
"38","Fire","3850","General Administration and Support","100","General Fund","5320","Reimb Prop F Fire Bond Fund","3838501005320","2017_18_proposed",NA
"38","Fire","3850","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","3838501005331","2017_18_proposed",1e+05
"38","Fire","3850","General Administration and Support","100","General Fund","5346","Related Cost Reimb Fr Grants","3838501005346","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","4327","Audit Serv To Outside Agencies","3939011004327","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","4332","Bad Check Collection Fees","3939011004332","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","4339","Miscellaneous Gov't Services","3939011004339","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","4902","Interest On Pooled Invest-Gen Fund","3939011004902","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","5122","Attorney Fees","3939011005122","2017_18_proposed",5000
"39","Finance","3901","Revenue Management","100","General Fund","5123","Accident Collections","3939011005123","2017_18_proposed",170000
"39","Finance","3901","Revenue Management","100","General Fund","5165","W&P Reim Utility User Tx Exemp","3939011005165","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","5171","City Atty Collection Services","3939011005171","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","5175","Collection Fee","3939011005175","2017_18_proposed",3e+05
"39","Finance","3901","Revenue Management","100","General Fund","5188","Miscellaneous Revenue-Others","3939011005188","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","5328","Sewer Cons & Main Related Cost","3939011005328","2017_18_proposed",NA
"39","Finance","3901","Revenue Management","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","3939011005331","2017_18_proposed",NA
"39","Finance","3902","Treasury Services","100","General Fund","4595","Service To Airports","3939021004595","2017_18_proposed",716946
"39","Finance","3902","Treasury Services","100","General Fund","4596","Service To Water & Power","3939021004596","2017_18_proposed",1525467
"39","Finance","3902","Treasury Services","100","General Fund","4597","Service To Harbor","3939021004597","2017_18_proposed",380447
"39","Finance","3902","Treasury Services","100","General Fund","4651","Miscellaneous Service Charges","3939021004651","2017_18_proposed",3e+06
"39","Finance","3902","Treasury Services","100","General Fund","4657","St Improv Bond Serv Fees","3939021004657","2017_18_proposed",360
"39","Finance","3902","Treasury Services","100","General Fund","4837","Escheatment-Unclaimed Mat Bond","3939021004837","2017_18_proposed",NA
"39","Finance","3902","Treasury Services","100","General Fund","5301","Reimb From Other Funds","3939021005301","2017_18_proposed",0
"39","Finance","3902","Treasury Services","100","General Fund","5328","Sewer Cons & Main Related Cost","3939021005328","2017_18_proposed",421859
"39","Finance","3902","Treasury Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","3939021005331","2017_18_proposed",NA
"39","Finance","3905","LATAX System Support","100","General Fund","4332","Bad Check Collection Fees","3939051004332","2017_18_proposed",5000
"39","Finance","3905","LATAX System Support","100","General Fund","4339","Miscellaneous Gov't Services","3939051004339","2017_18_proposed",5000
"39","Finance","3906","Customer Service","100","General Fund","5165","W&P Reim Utility User Tx Exemp","3939061005165","2017_18_proposed",572611
"39","Finance","3908","Investment","100","General Fund","4902","Interest On Pooled Invest-Gen Fund","3939081004902","2017_18_proposed",23957000
"39","Finance","3909","Tax and Permit","100","General Fund","4327","Audit Serv To Outside Agencies","3939091004327","2017_18_proposed",5500
"39","Finance","3950","General Administration and Support","100","General Fund","5168","Reimb Of Prior Year Salary","3939501005168","2017_18_proposed",NA
"39","Finance","3950","General Administration and Support","100","General Fund","5169","Jury Duty Reimbursement","3939501005169","2017_18_proposed",0
"39","Finance","3950","General Administration and Support","100","General Fund","5301","Reimb From Other Funds","3939501005301","2017_18_proposed",NA
"39","Finance","3950","General Administration and Support","100","General Fund","5361","Related Cost Reimb-Others","3939501005361","2017_18_proposed",86608
"39","Finance","3999","Finance - Default Program","100","General Fund","4902","Interest On Pooled Invest-Gen Fund","3939991004902","2017_18_proposed",NA
"40","General Services","4001","Custodial Services","100","General Fund","5168","Reimb Of Prior Year Salary","4040011005168","2017_18_proposed",NA
"40","General Services","4001","Custodial Services","100","General Fund","5301","Reimb From Other Funds","4040011005301","2017_18_proposed",NA
"40","General Services","4001","Custodial Services","100","General Fund","5370","Cost Reimbursement From Library","4040011005370","2017_18_proposed",4109445
"40","General Services","4002","Building Maintenance","100","General Fund","5188","Miscellaneous Revenue-Others","4040021005188","2017_18_proposed",0
"40","General Services","4002","Building Maintenance","100","General Fund","5301","Reimb From Other Funds","4040021005301","2017_18_proposed",NA
"40","General Services","4002","Building Maintenance","100","General Fund","5370","Cost Reimbursement From Library","4040021005370","2017_18_proposed",4367891
"40","General Services","4003","Construction Forces","100","General Fund","4595","Service To Airports","4040031004595","2017_18_proposed",0
"40","General Services","4003","Construction Forces","100","General Fund","4596","Service To Water & Power","4040031004596","2017_18_proposed",1e+06
"40","General Services","4003","Construction Forces","100","General Fund","5301","Reimb From Other Funds","4040031005301","2017_18_proposed",NA
"40","General Services","4004","Real Estate Services","100","General Fund","4931","Lease & Rental Of City Properties","4040041004931","2017_18_proposed",1.3e+07
"40","General Services","4004","Real Estate Services","100","General Fund","4933","Figueroa Plaza Revenue","4040041004933","2017_18_proposed",4300000
"40","General Services","4004","Real Estate Services","100","General Fund","4934","Leases & Rentals-Other","4040041004934","2017_18_proposed",0
"40","General Services","4004","Real Estate Services","100","General Fund","4951","Oil Royalties & Rentals","4040041004951","2017_18_proposed",116804
"40","General Services","4004","Real Estate Services","100","General Fund","5126","Fire Insurance Proceeds","4040041005126","2017_18_proposed",NA
"40","General Services","4004","Real Estate Services","100","General Fund","5141","Sale Of Surplus Property","4040041005141","2017_18_proposed",2400000
"40","General Services","4004","Real Estate Services","100","General Fund","5301","Reimb From Other Funds","4040041005301","2017_18_proposed",NA
"40","General Services","4004","Real Estate Services","100","General Fund","5370","Cost Reimbursement From Library","4040041005370","2017_18_proposed",NA
"40","General Services","4005","Parking Services","100","General Fund","5301","Reimb From Other Funds","4040051005301","2017_18_proposed",510000
"40","General Services","4005","Parking Services","100","General Fund","5361","Related Cost Reimb-Others","4040051005361","2017_18_proposed",0
"40","General Services","4005","Parking Services","100","General Fund","5370","Cost Reimbursement From Library","4040051005370","2017_18_proposed",318118
"40","General Services","4007","Emergency Management and Special Services","100","General Fund","5370","Cost Reimbursement From Library","4040071005370","2017_18_proposed",NA
"40","General Services","4008","Fleet Services","100","General Fund","4595","Service To Airports","4040081004595","2017_18_proposed",1e+05
"40","General Services","4008","Fleet Services","100","General Fund","5301","Reimb From Other Funds","4040081005301","2017_18_proposed",NA
"40","General Services","4008","Fleet Services","100","General Fund","5308","Helicopter Flight Reimb","4040081005308","2017_18_proposed",950000
"40","General Services","4008","Fleet Services","100","General Fund","5325","Reimb-Multi Family Bulky Item","4040081005325","2017_18_proposed",258082
"40","General Services","4008","Fleet Services","100","General Fund","5328","Sewer Cons & Main Related Cost","4040081005328","2017_18_proposed",1365663
"40","General Services","4008","Fleet Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4040081005331","2017_18_proposed",NA
"40","General Services","4008","Fleet Services","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","4040081005338","2017_18_proposed",140123
"40","General Services","4008","Fleet Services","100","General Fund","5342","St Lighting Assess Rel Cost","4040081005342","2017_18_proposed",217898
"40","General Services","4008","Fleet Services","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","4040081005345","2017_18_proposed",16854580
"40","General Services","4008","Fleet Services","100","General Fund","5352","Street Damage Fee Rel Cost","4040081005352","2017_18_proposed",0
"40","General Services","4008","Fleet Services","100","General Fund","5370","Cost Reimbursement From Library","4040081005370","2017_18_proposed",59013
"40","General Services","4009","Fuel and Environmental Compliance","100","General Fund","5161","Reimbursement Of Expenditures","4040091005161","2017_18_proposed",7e+05
"40","General Services","4009","Fuel and Environmental Compliance","100","General Fund","5301","Reimb From Other Funds","4040091005301","2017_18_proposed",NA
"40","General Services","4009","Fuel and Environmental Compliance","100","General Fund","5370","Cost Reimbursement From Library","4040091005370","2017_18_proposed",49417
"40","General Services","4010","Standards and Testing Services","100","General Fund","3242","B Permits","4040101003242","2017_18_proposed",145000
"40","General Services","4010","Standards and Testing Services","100","General Fund","4227","Laboratory Testing Fees","4040101004227","2017_18_proposed",3300000
"40","General Services","4010","Standards and Testing Services","100","General Fund","5304","Gas Tax Projects","4040101005304","2017_18_proposed",NA
"40","General Services","4010","Standards and Testing Services","100","General Fund","5311","Reimb-Metro Rail Project","4040101005311","2017_18_proposed",187950
"40","General Services","4010","Standards and Testing Services","100","General Fund","5328","Sewer Cons & Main Related Cost","4040101005328","2017_18_proposed",1863276
"40","General Services","4010","Standards and Testing Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4040101005331","2017_18_proposed",NA
"40","General Services","4010","Standards and Testing Services","100","General Fund","5340","Prop C Antigridlock Rel Cost","4040101005340","2017_18_proposed",305507
"40","General Services","4010","Standards and Testing Services","100","General Fund","5347","Spl Gas Tx Reimb Fd Rel Cost","4040101005347","2017_18_proposed",NA
"40","General Services","4010","Standards and Testing Services","100","General Fund","5361","Related Cost Reimb-Others","4040101005361","2017_18_proposed",34814
"40","General Services","4010","Standards and Testing Services","100","General Fund","5367","Measure R Traffic Relief Oh Reimb","4040101005367","2017_18_proposed",978877
"40","General Services","4011","Supply Management","100","General Fund","4597","Service To Harbor","4040111004597","2017_18_proposed",NA
"40","General Services","4011","Supply Management","100","General Fund","5142","Salvage Receipts","4040111005142","2017_18_proposed",3800000
"40","General Services","4011","Supply Management","100","General Fund","5188","Miscellaneous Revenue-Others","4040111005188","2017_18_proposed",1e+05
"40","General Services","4011","Supply Management","100","General Fund","5328","Sewer Cons & Main Related Cost","4040111005328","2017_18_proposed",2868573
"40","General Services","4011","Supply Management","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4040111005331","2017_18_proposed",NA
"40","General Services","4011","Supply Management","100","General Fund","5342","St Lighting Assess Rel Cost","4040111005342","2017_18_proposed",467886
"40","General Services","4011","Supply Management","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","4040111005345","2017_18_proposed",1993016
"40","General Services","4012","Mail Services","100","General Fund","4600","Service To Lacers","4040121004600","2017_18_proposed",50000
"40","General Services","4012","Mail Services","100","General Fund","4602","Charge-Back Pensions","4040121004602","2017_18_proposed",38000
"40","General Services","4012","Mail Services","100","General Fund","5328","Sewer Cons & Main Related Cost","4040121005328","2017_18_proposed",139641
"40","General Services","4012","Mail Services","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4040121005331","2017_18_proposed",NA
"40","General Services","4012","Mail Services","100","General Fund","5370","Cost Reimbursement From Library","4040121005370","2017_18_proposed",22300
"40","General Services","4050","General Administration and Support","100","General Fund","4228","Misc General Services Receipts","4040501004228","2017_18_proposed",0
"40","General Services","4050","General Administration and Support","100","General Fund","4332","Bad Check Collection Fees","4040501004332","2017_18_proposed",NA
"40","General Services","4050","General Administration and Support","100","General Fund","4339","Miscellaneous Gov't Services","4040501004339","2017_18_proposed",NA
"40","General Services","4050","General Administration and Support","100","General Fund","5161","Reimbursement Of Expenditures","4040501005161","2017_18_proposed",NA
"40","General Services","4050","General Administration and Support","100","General Fund","5168","Reimb Of Prior Year Salary","4040501005168","2017_18_proposed",NA
"40","General Services","4050","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","4040501005188","2017_18_proposed",3e+05
"40","General Services","4050","General Administration and Support","100","General Fund","5328","Sewer Cons & Main Related Cost","4040501005328","2017_18_proposed",66957
"40","General Services","4050","General Administration and Support","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4040501005331","2017_18_proposed",NA
"40","General Services","4050","General Administration and Support","100","General Fund","5361","Related Cost Reimb-Others","4040501005361","2017_18_proposed",NA
"40","General Services","4050","General Administration and Support","100","General Fund","5741","Other Financing Sources","4040501005741","2017_18_proposed",NA
"40","General Services","4099","General Services - Default Program","100","General Fund","4332","Bad Check Collection Fees","4040991004332","2017_18_proposed",0
"40","General Services","4099","General Services - Default Program","100","General Fund","5188","Miscellaneous Revenue-Others","4040991005188","2017_18_proposed",0
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5329","Rent Control Related Cost","4343011005329","2017_18_proposed",NA
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","4343011005331","2017_18_proposed",0
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5334","Community Dev Tr Related Cost","4343011005334","2017_18_proposed",1115986
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5335","Community Svcs Adm Gr Rel Cost","4343011005335","2017_18_proposed",NA
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5341","Home Invest Prtnrship Rel Cost","4343011005341","2017_18_proposed",726999
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5344","Hsg Opp Persons W/ Aids Rel Cost","4343011005344","2017_18_proposed",NA
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5346","Related Cost Reimb Fr Grants","4343011005346","2017_18_proposed",0
"43","Housing and Community Investment","4301","Finance and Development","100","General Fund","5351","Code Enforcement Rel Cost","4343011005351","2017_18_proposed",NA
