"dept_code","dept_name","prog_code","prog_name","fund_code","fund_name","account_code","account_name","new_key","2014_15_actuals","2015_16_adopted_budget","2015_16_estimates","2016_17_adopted_budget","2016_17_estimates","2016_17_proposed_budget","2017_18_proposed"
"78","Bureau of Engineering","7805","Mobility","100","General Fund","4931","Lease & Rental Of City Properties","7878051004931",80,NA,NA,NA,100,NA,100
"78","Bureau of Engineering","7805","Mobility","100","General Fund","4934","Leases & Rentals-Other","7878051004934",27634,5100,6000,5100,5100,5100,5100
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5188","Miscellaneous Revenue-Others","7878051005188",NA,51000,51000,51000,67065,51000,9000
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5301","Reimb From Other Funds","7878051005301",NA,421610,185000,255000,301750,255000,163000
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5304","Gas Tax Projects","7878051005304",2062863,1402007,1402000,NA,NA,NA,NA
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5311","Reimb-Metro Rail Project","7878051005311",1262967,1265820,1266000,1802810,1802000,1802810,2046167
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5314","Proposition C Projects","7878051005314",NA,427000,NA,NA,NA,NA,NA
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5328","Sewer Cons & Main Related Cost","7878051005328",NA,NA,2868000,2260323,2307000,2260323,3325860
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","7878051005331",NA,NA,NA,NA,672000,NA,0
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5340","Prop C Antigridlock Rel Cost","7878051005340",NA,204248,204000,283662,284000,283662,331370
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5361","Related Cost Reimb-Others","7878051005361",NA,55395,43000,1098063,1292051,1098063,766607
"78","Bureau of Engineering","7805","Mobility","100","General Fund","5373","Measure M Rel Cost","7878051005373",NA,NA,NA,NA,0,NA,193432
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4237","Blueprints Photocopy Mimeo Etc","7878071004237",NA,950,1000,760,760,760,760
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4250","Survey Monument Fee Sharing","7878071004250",NA,24700,45000,28500,28500,28500,28500
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4321","Geographic Information Systems","7878071004321",NA,NA,20,19,6389,19,100
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4334","Property Ownership Information","7878071004334",NA,380,400,600,1000,600,1000
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4342","Photo Copies","7878071004342",NA,19,100,19,100,19,100
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4345","Copies Of Map","7878071004345",NA,190,200,380,9933,380,1000
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4350","Subpoena Fees","7878071004350",NA,95,100,38,38,38,38
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4597","Service To Harbor","7878071004597",NA,570,570,950,NA,950,NA
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","4934","Leases & Rentals-Other","7878071004934",NA,5700,7000,5700,5700,5700,5700
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5188","Miscellaneous Revenue-Others","7878071005188",NA,57000,50000,93000,74955,93000,9000
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5301","Reimb From Other Funds","7878071005301",NA,152000,206000,741485,350000,741485,350000
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5317","Seismic Bond Fund","7878071005317",NA,643000,619000,619000,619000,619000,619000
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5319","Reimb Prop F Animal Bond Fund","7878071005319",31934,80814,81000,81000,47000,81000,0
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5320","Reimb Prop F Fire Bond Fund","7878071005320",168133,161630,161000,81000,8200,81000,0
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5321","Reimb Prop Q Police/Fire Fund","7878071005321",183551,313216,313000,162000,305000,162000,0
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5322","Proposition K Funds","7878071005322",1300000,1300000,1300000,1420660,1300000,1300000,1400000
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5328","Sewer Cons & Main Related Cost","7878071005328",NA,NA,3205000,2260323,2578000,2260323,3716544
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","7878071005336",23115,58566,59000,105057,105000,105057,90625
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5337","Prop A Local Transit Rel Cost","7878071005337",NA,NA,NA,90014,90000,90014,117506
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5339","Telecom Liq Damages Rel Cost","7878071005339",NA,NA,NA,NA,0,NA,70886
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5342","St Lighting Assess Rel Cost","7878071005342",22516,22516,23000,23000,23000,23000,0
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5346","Related Cost Reimb Fr Grants","7878071005346",35095,NA,NA,NA,NA,NA,NA
"78","Bureau of Engineering","7807","Public Buildings and Open Spaces","100","General Fund","5361","Related Cost Reimb-Others","7878071005361",NA,61912,50000,NA,38000,NA,133221
"78","Bureau of Engineering","7850","General Administration and Support","100","General Fund","5328","Sewer Cons & Main Related Cost","7878501005328",NA,1650849,NA,NA,NA,NA,NA
"82","Bureau of Sanitation","8201","Watershed Protection","100","General Fund","5323","Reimb Prop O Storm Water Clean","8282011005323",NA,978311,978311,636000,794986,636000,636000
"82","Bureau of Sanitation","8201","Watershed Protection","100","General Fund","5328","Sewer Cons & Main Related Cost","8282011005328",NA,314913,225145,NA,397000,NA,532591
"82","Bureau of Sanitation","8201","Watershed Protection","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","8282011005338",3435335,4826543,4706474,4975418,4627000,6361954,5813102
"82","Bureau of Sanitation","8202","Clean Water","100","General Fund","5311","Reimb-Metro Rail Project","8282021005311",1024,NA,NA,NA,NA,NA,NA
"82","Bureau of Sanitation","8202","Clean Water","100","General Fund","5328","Sewer Cons & Main Related Cost","8282021005328",55355346,22199570,22289855,39662374,39266000,39632003,56530498
"82","Bureau of Sanitation","8202","Clean Water","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","8282021005338",NA,NA,144796,NA,348000,NA,0
"82","Bureau of Sanitation","8202","Clean Water","100","General Fund","5742","Miscellaneous Deposits","8282021005742",20,NA,NA,NA,NA,NA,NA
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5301","Reimb From Other Funds","8282031005301",NA,NA,77816,NA,NA,NA,NA
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5325","Reimb-Multi Family Bulky Item","8282031005325",1127260,1674300,2040512,1834178,1834000,1834178,1778589
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5326","Reim-Clarts(Ctrl La Rcyclg Tr)","8282031005326",115900,170018,170018,165798,166000,165798,639519
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","8282031005331",652737,13302156,690558,NA,NA,NA,NA
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","8282031005338",NA,NA,48265,NA,NA,NA,NA
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5345","Sanit Equip Chg Acq Fd Rel Cost","8282031005345",29483353,48091428,62064969,50107989,50108000,50030461,37678762
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5356","Household Hazard Waste Rel Cost","8282031005356",270230,391548,391548,363729,364000,363729,445697
"82","Bureau of Sanitation","8203","Solid Resources","100","General Fund","5357","Citywide Recycling Rel Cost","8282031005357",2998903,6473847,7000394,8278122,8278000,8278122,6155199
"82","Bureau of Sanitation","8299","Bureau of Sanitation - Default Program","100","General Fund","3282","Filming Permits","8282991003282",NA,NA,350,NA,NA,NA,NA
"82","Bureau of Sanitation","8299","Bureau of Sanitation - Default Program","100","General Fund","4651","Miscellaneous Service Charges","8282991004651",NA,NA,1113,NA,NA,NA,NA
"82","Bureau of Sanitation","8299","Bureau of Sanitation - Default Program","100","General Fund","5168","Reimb Of Prior Year Salary","8282991005168",2821,NA,5242,NA,NA,NA,NA
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","3811","Reimb From Other Agencies","8484011003811",106360,NA,NA,NA,NA,NA,NA
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","4342","Photo Copies","8484011004342",15,NA,NA,NA,NA,NA,NA
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5168","Reimb Of Prior Year Salary","8484011005168",NA,NA,63,NA,NA,NA,NA
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5301","Reimb From Other Funds","8484011005301",110327,NA,NA,NA,NA,NA,NA
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5304","Gas Tax Projects","8484011005304",454015,453750,348750,NA,NA,NA,NA
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5311","Reimb-Metro Rail Project","8484011005311",344667,624997,640000,688619,559000,688619,314182
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5317","Seismic Bond Fund","8484011005317",NA,30700,38000,30000,30000,30000,30000
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5328","Sewer Cons & Main Related Cost","8484011005328",106729,164609,120040,180119,61000,180119,217058
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","8484011005331",144038,15454,67256,NA,143890,NA,0
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5334","Community Dev Tr Related Cost","8484011005334",21189,NA,37000,NA,NA,NA,NA
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5340","Prop C Antigridlock Rel Cost","8484011005340",NA,238136,82000,348630,90000,348630,430245
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5342","St Lighting Assess Rel Cost","8484011005342",2034131,2899814,2477505,3747472,3033202,3747472,4169859
"84","Bureau of Street Lighting","8401","Design and Construction","100","General Fund","5361","Related Cost Reimb-Others","8484011005361",17355,51414,51414,101877,206382,101877,0
"84","Bureau of Street Lighting","8402","System Operation, Maintenance, and Repair","100","General Fund","5304","Gas Tax Projects","8484021005304",151339,151250,116250,NA,NA,NA,NA
"84","Bureau of Street Lighting","8402","System Operation, Maintenance, and Repair","100","General Fund","5342","St Lighting Assess Rel Cost","8484021005342",2222858,2800625,2938345,2820199,3314625,2820199,4510351
"84","Bureau of Street Lighting","8403","Street Lighting Assessment","100","General Fund","5342","St Lighting Assess Rel Cost","8484031005342",331770,418004,438559,413817,494720,413817,698560
"84","Bureau of Street Lighting","8450","General Administration and Support","100","General Fund","5342","St Lighting Assess Rel Cost","8484501005342",850092,1071049,1123718,1128678,1267619,1128678,1633687
"86","Bureau of Street Services","8601","Weed Abatement, Brush, and Debris Removal","100","General Fund","3176","Weed Assessments","8686011003176",602971,550000,5e+05,550000,550000,550000,550000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3246","Building Material Permits","8686021003246",2185499,1900000,2e+06,2e+06,3500000,2e+06,3200000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3247","Canopy Permits","8686021003247",420,2448,500,2448,2448,2448,2448
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3248","Canopy Renewals","8686021003248",1008,2000,2000,2000,2000,2000,2000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3249","House Number Curb Permits","8686021003249",422,211,211,211,211,211,211
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3250","House Moving,Filing,Pmt Inspec","8686021003250",50,500,500,500,500,500,500
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3251","Overload Permits","8686021003251",461055,350000,450000,4e+05,4e+05,4e+05,4e+05
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3254","Newsrack Permit Fees","8686021003254",150637,160000,160000,160000,160000,160000,160000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3283","Maintenance Hole Permits","8686021003283",26874,15179,55000,20000,20000,20000,20000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3293","Public Right Of Way Const Enf","8686021003293",1045984,456024,675000,550000,1e+06,550000,1e+06
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","3364","State Highway Agreements","8686021003364",NA,40000,NA,NA,NA,NA,NA
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4229","Special Excavation Inspection","8686021004229",NA,131,131,131,131,131,0
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4282","Overload Inspection Fees","8686021004282",289,800,800,800,867,800,800
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4285","Import/Export Of Earth Materia","8686021004285",129888,1e+05,138000,1e+05,1e+05,1e+05,1e+05
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4297","Newsrack Remov & Storage Fees","8686021004297",620,1000,1000,1000,1000,1000,1000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4298","Newstand Permit Fees","8686021004298",13563,19097,19097,19097,19097,19097,19097
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4658","Special Events","8686021004658",106111,3e+05,99000,99000,99000,99000,99000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4659","One-Stop Permit Center Fees","8686021004659",NA,NA,163,NA,NA,NA,NA
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4811","Fines For Illegal Signs","8686021004811",47107,2e+05,50000,50000,50000,50000,50000
"86","Bureau of Street Services","8602","Investigation and Enforcement","100","General Fund","4815","Fines And Penalties-Others","8686021004815",14219,23091,23091,23091,23091,23091,23100
"86","Bureau of Street Services","8603","Street Cleaning","100","General Fund","3364","State Highway Agreements","8686031003364",NA,NA,40000,40000,40000,40000,40000
"86","Bureau of Street Services","8603","Street Cleaning","100","General Fund","5304","Gas Tax Projects","8686031005304",2808661,NA,1747499,NA,NA,NA,NA
"86","Bureau of Street Services","8603","Street Cleaning","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","8686031005338",1209064,1733192,1525209,NA,1848000,NA,1545095
"86","Bureau of Street Services","8603","Street Sweeping","100","General Fund","5367","Measure R Traffic Relief Oh Reimb","8686031005367",NA,NA,NA,NA,0,NA,1610076
"86","Bureau of Street Services","8604","Street Tree and Parkway Maintenance","100","General Fund","3256","Tree Removal Permit","8686041003256",55012,55000,55000,55000,55420,55000,55000
"86","Bureau of Street Services","8604","Street Tree and Parkway Maintenance","100","General Fund","4296","Street Tree Planting","8686041004296",21700,70000,20000,20000,94000,20000,20000
"86","Bureau of Street Services","8604","Street Tree and Parkway Maintenance","100","General Fund","5304","Gas Tax Projects","8686041005304",3744881,NA,2330000,NA,NA,NA,NA
"86","Bureau of Street Services","8604","Street Tree and Parkway Maintenance","100","General Fund","5361","Related Cost Reimb-Others","8686041005361",NA,NA,NA,1393654,1385431,1393654,2573391
"86","Bureau of Street Services","8605","Maintaining Streets","100","General Fund","4288","Misc St Maintenance","8686051004288",915,1000,1000,1000,1000,1000,1000
"86","Bureau of Street Services","8605","Maintaining Streets","100","General Fund","4658","Special Events","8686051004658",215438,NA,201000,201000,201000,201000,201000
"86","Bureau of Street Services","8605","Maintaining Streets","100","General Fund","5304","Gas Tax Projects","8686051005304",8425983,NA,3625676,NA,NA,NA,NA
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","3811","Reimb From Other Agencies","8686061003811",NA,NA,15000,15000,15000,15000,15000
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","4201","Engineering Fees","8686061004201",NA,NA,NA,NA,1230,NA,0
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","4287","Outside Service-Misc","8686061004287",23652,NA,15000,15000,15000,15000,15000
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","5168","Reimb Of Prior Year Salary","8686061005168",4896,NA,4896,4896,4896,4896,4896
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","5301","Reimb From Other Funds","8686061005301",3113363,NA,610689,4e+05,4e+05,4e+05,4e+05
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","5304","Gas Tax Projects","8686061005304",13731231,19416663,8543332,NA,NA,NA,NA
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","8686061005331",587379,454209,NA,5e+05,1845128,5e+05,5e+05
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","5361","Related Cost Reimb-Others","8686061005361",NA,NA,1110695,NA,NA,NA,NA
"86","Bureau of Street Services","8606","Pavement Preservation","100","General Fund","5367","Measure R Traffic Relief Oh Reimb","8686061005367",2308242,7935790,956119,7188096,594657,7188096,4930857
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","4281","Street Repairs-Water Blowouts","8686071004281",2310174,2200000,2200000,2200000,5e+05,2200000,2200000
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5121","Damage Claims & Settlements","8686071005121",61753,NA,45000,45000,45000,45000,45000
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5304","Gas Tax Projects","8686071005304",2496587,NA,1553333,NA,NA,NA,NA
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5311","Reimb-Metro Rail Project","8686071005311",670306,NA,845920,NA,6e+05,NA,0
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","8686071005331",NA,NA,1648878,NA,NA,NA,NA
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5337","Prop A Local Transit Rel Cost","8686071005337",189004,1514447,NA,1529028,3e+05,1529028,1646593
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","8686071005338",164872,NA,NA,2123173,252000,2123173,210695
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5361","Related Cost Reimb-Others","8686071005361",NA,NA,NA,2020045,0,2020045,1888513
"86","Bureau of Street Services","8607","Street Improvement Construction","100","General Fund","5367","Measure R Traffic Relief Oh Reimb","8686071005367",577061,1625403,7648955,4456175,4810686,4456175,603778
"86","Bureau of Street Services","8608","Street Improvement Engineering","100","General Fund","4201","Engineering Fees","8686081004201",NA,NA,1274,NA,NA,NA,NA
"86","Bureau of Street Services","8608","Street Improvement Engineering","100","General Fund","5311","Reimb-Metro Rail Project","8686081005311",NA,845920,NA,1190581,0,1190581,1973695
"86","Bureau of Street Services","8608","Street Improvement Engineering","100","General Fund","5361","Related Cost Reimb-Others","8686081005361",NA,1110695,NA,NA,NA,NA,NA
"86","Bureau of Street Services","8608","Street Improvement Engineering","100","General Fund","5367","Measure R Traffic Relief Oh Reimb","8686081005367",NA,NA,956119,NA,594657,NA,2918262
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","3811","Reimb From Other Agencies","8686501003811",NA,15000,NA,NA,NA,NA,NA
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","4287","Outside Service-Misc","8686501004287",NA,15000,NA,NA,NA,NA,NA
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","5121","Damage Claims & Settlements","8686501005121",NA,45000,NA,NA,NA,NA,NA
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","5168","Reimb Of Prior Year Salary","8686501005168",NA,4896,NA,NA,NA,NA,NA
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","5188","Miscellaneous Revenue-Others","8686501005188",4101,4000,4000,4000,4000,4000,4000
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","5337","Prop A Local Transit Rel Cost","8686501005337",NA,NA,1514447,NA,NA,NA,NA
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","5338","Stormwtr Pollu Abate Rel Cost","8686501005338",NA,NA,207983,NA,NA,NA,NA
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","5361","Related Cost Reimb-Others","8686501005361",NA,NA,NA,NA,0,NA,85841
"86","Bureau of Street Services","8650","General Administration and Support","100","General Fund","5742","Miscellaneous Deposits","8686501005742",NA,2,2,2,NA,2,NA
"86","Bureau of Street Services","8699","Bureau of Street Services - Default Program","100","General Fund","4659","One-Stop Permit Center Fees","8686991004659",NA,NA,NA,NA,2125,NA,0
"8","Building and Safety","801","Residential Engineering Plan Checking","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88011005359",9e+06,NA,NA,NA,NA,NA,NA
"8","Building and Safety","802","New Commercial Construction Inspection","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88021005359",10377965,NA,NA,NA,NA,NA,NA
"8","Building and Safety","804","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4225","Miscellaneous Adm Services","88041004225",25020,NA,NA,NA,NA,NA,NA
"8","Building and Safety","804","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4350","Subpoena Fees","88041004350",35920,NA,35000,35000,NA,35000,NA
"8","Building and Safety","804","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88041005359",2e+06,NA,NA,NA,NA,NA,NA
"8","Building and Safety","804","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5361","Related Cost Reimb-Others","88041005361",137855,NA,NA,NA,NA,NA,NA
"8","Building and Safety","811","Structural Plan Checking","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88111005331",4019057,82383,82383,82383,NA,82383,NA
"8","Building and Safety","811","Structural Plan Checking","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88111005359",NA,9675174,7256381,8379757,NA,8344838,NA
"8","Building and Safety","812","Green Buildings and Electrical and Mechanical Engineering","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88121005359",NA,4034939,3026204,3480135,NA,3480135,NA
"8","Building and Safety","813","Grading Reports and Inspection","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88131005359",NA,2299481,1724611,1983303,NA,1983303,NA
"8","Building and Safety","814","Residential Inspection","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88141005359",NA,4946053,3709540,4265971,NA,4265971,NA
"8","Building and Safety","815","Commercial Inspection and Licensing","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88151005359",NA,11931270,8948452,10290720,NA,10290720,NA
"8","Building and Safety","816","Development Services Case Management","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88161005359",NA,1455165,1091374,1255080,NA,1255080,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","4222","Special Enforcement Fees","88171004222",250,10000,10000,10000,NA,10000,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","4223","Investigation Fees","88171004223",1289563,1185000,1185000,1185000,NA,1185000,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","4224","Non-Compliance Fee","88171004224",1242383,2675000,2675000,2675000,NA,2675000,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","4675","Code Violation Inspection Fee.","88171004675",2103700,2200000,2200000,2650000,NA,2650000,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","4813","Repeat Violation Fee","88171004813",2200,NA,NA,NA,NA,NA,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5168","Reimb Of Prior Year Salary","88171005168",22,NA,NA,NA,NA,NA,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5169","Jury Duty Reimbursement","88171005169",280,NA,NA,NA,NA,NA,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88171005359",NA,1016787,762590,876979,NA,876979,NA
"8","Building and Safety","817","Residential and Commercial Code Enforcement","100","General Fund","5361","Related Cost Reimb-Others","88171005361",NA,866214,866214,866214,NA,866214,NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","3284","Local Enforcement Agency Fees","88181003284",1363894,1415695,1415695,1415695,NA,1415695,NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4002","Annual Inspection Monitrng Fee","88181004002",214913,2e+05,2e+05,2e+05,NA,2e+05,NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","4671","Code Enforcement Misc Fees","88181004671",NA,76184,76184,76184,NA,76184,NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5301","Reimb From Other Funds","88181005301",NA,836040,836040,836040,NA,836040,NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5334","Community Dev Tr Related Cost","88181005334",NA,404899,404899,555911,NA,555911,NA
"8","Building and Safety","818","Conservation of Existing Structures and Mechanical Devices","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88181005359",NA,1388366,1041274,1197465,NA,1197465,NA
"8","Building and Safety","848","Development Services Systems","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88481005359",NA,173546,130159,149683,NA,149683,NA
"8","Building and Safety","849","Technology Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88491005359",1e+06,2429641,1822231,2095566,NA,2095566,NA
"8","Building and Safety","850","General Administration and Support","100","General Fund","5334","Community Dev Tr Related Cost","88501005334",404899,NA,NA,NA,NA,NA,NA
"8","Building and Safety","850","General Administration and Support","100","General Fund","5359","Bldg & Safety Ent Fnd Rel Cost","88501005359",3e+06,4425417,3617719,6293558,NA,6293558,NA
"8","Building and Safety","899","Building and Safety - Default Program","100","General Fund","4350","Subpoena Fees","88991004350",NA,35000,NA,NA,NA,NA,NA
"8","Building and Safety","899","Building and Safety - Default Program","100","General Fund","5331","Reimb Of Related Cost-Pr Yr","88991005331",NA,3e+06,3e+06,3e+06,NA,3e+06,NA
"94","Transportation","9401","Sustainable Transportation","100","General Fund","3287","Vehicle Application","9494011003287",1442561,1400000,1400000,1400000,1080000,1400000,1200000
"94","Transportation","9401","Sustainable Transportation","100","General Fund","3289","Driver Permit","9494011003289",897464,1065810,1065810,1065810,8e+05,1065810,8e+05
"94","Transportation","9401","Sustainable Transportation","100","General Fund","4240","Special Env Impact Report Fee","9494011004240",NA,850500,NA,NA,NA,NA,NA
"94","Transportation","9401","Sustainable Transportation","100","General Fund","4653","Finger Print Fees","9494011004653",5167,8000,2000,2000,2288,2000,0
"94","Transportation","9401","Sustainable Transportation","100","General Fund","5336","Mobile Src Air Pollut Rel Cost","9494011005336",NA,NA,NA,56542,9e+05,NA,1717274
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","3242","B Permits","9494021003242",34000,2e+06,2e+06,NA,1590393,NA,1725000
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","3293","Public Right Of Way Const Enf","9494021003293",17745,17600,NA,NA,NA,NA,NA
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","4240","Special Env Impact Report Fee","9494021004240",1491116,NA,1500000,850500,1847648,850500,1165000
"94","Transportation","9402","Transit Planning and Land Use","100","General Fund","5301","Reimb From Other Funds","9494021005301",NA,85661,NA,NA,NA,NA,NA
